worms_phylum,worms_valid_name,worms_id,checklist,idigbio,obis,bold
arthropoda,Gaetanus simplex,346494,0,0,1,0
arthropoda,Gammaropsis ellisi,548544,1,0,1,0
arthropoda,Gammaropsis shoemakeri,548584,1,0,1,0
arthropoda,Gammaropsis spinosa,548587,1,0,0,0
arthropoda,Gammaropsis thompsoni,548589,1,0,1,0
arthropoda,Gammarus lacustris,234085,0,1,0,1
arthropoda,Gammarus setosus,102293,1,0,1,1
arthropoda,Gennadas incertus,246164,1,0,0,0
arthropoda,Gennadas propinquus,377442,1,0,0,0
arthropoda,Gennadas tinayrei,107097,1,0,0,0
arthropoda,Gigantocypris agassizii,783865,1,0,0,0
arthropoda,Glebocarcinus oregonensis,440384,1,1,1,1
arthropoda,Gnathopleustes den,549345,1,0,0,0
arthropoda,Gnathopleustes pugettensis,549343,1,0,0,0
arthropoda,Gnorimosphaeroma noblei,260463,1,0,0,0
arthropoda,Gnorimosphaeroma oregonensis,260464,1,1,1,0
arthropoda,Goodingius subadhaerens,413144,1,0,1,0
arthropoda,Grandidierella japonica,238740,0,0,1,1
arthropoda,Grandifoxus grandis,548986,1,0,1,0
arthropoda,Grandifoxus longirostris,548989,0,1,0,0
arthropoda,Haemobaphes diceraus,351977,0,1,0,0
arthropoda,Halice sublittoralis,548435,0,1,0,0
arthropoda,Haliophasma geminata,255462,1,1,1,1
arthropoda,Halobisium occidentale,510067,1,0,0,1
arthropoda,Hamatoscalpellum columbianum,535183,1,1,1,0
arthropoda,Hansenulus trebax,352075,1,0,0,0
arthropoda,Hapalogaster grebnitzkii,254492,1,0,0,0
arthropoda,Hapalogaster mertensii,590107,1,1,1,0
arthropoda,Haploops tubicola,101958,1,0,0,1
arthropoda,Haplosaccus elongatus,352081,0,1,1,0
arthropoda,Haplostoma albicatum,352082,0,1,1,0
arthropoda,Haplostoma ambiguum,352083,0,1,1,0
arthropoda,Haplostoma dentatum,352084,0,1,1,0
arthropoda,Haplostoma elegans,352085,0,1,1,0
arthropoda,Haplostoma minutum,352086,0,1,1,0
arthropoda,Haplostoma setiferum,352087,0,1,1,0
arthropoda,Haplostomella distincta,352089,0,1,1,0
arthropoda,Haplostomella dubia,352090,0,1,1,0
arthropoda,Haplostomella oceanica,352092,0,1,1,0
arthropoda,Haplostomella reducta,352093,0,1,1,0
arthropoda,Haplostomides bellus,352095,0,1,1,0
arthropoda,Haplostomides luteolus,352097,0,1,1,0
arthropoda,Harbansus mayeri,451201,1,1,1,0
arthropoda,Hardametopa carinata,158099,1,0,0,1
arthropoda,Harpiniopsis fulgens,548919,1,0,1,1
arthropoda,Harpiniopsis galera,548920,0,0,1,0
arthropoda,Hedgpethia californica,239454,1,0,0,0
arthropoda,Hemiarthrus abdominalis,118217,1,1,1,0
arthropoda,Hemicyclops thysanotus,413298,1,0,0,0
arthropoda,Hemicythere bicarina,784942,1,0,0,0
arthropoda,Hemicytherura clathrata,128059,1,0,0,0
arthropoda,Hemigrapsus nudus,444776,1,1,1,1
arthropoda,Hemigrapsus oregonensis,444778,1,1,1,1
arthropoda,Hemilamprops californicus,182209,0,0,1,1
arthropoda,Hemilamprops gracilis,182213,1,0,0,0
arthropoda,Hemioniscus balani,146970,1,0,0,0
arthropoda,Hemipenaeus spinidorsalis,220254,1,0,0,0
arthropoda,Heptacarpus brevirostris,515244,1,1,1,0
arthropoda,Heptacarpus camtschaticus,423436,1,0,0,0
arthropoda,Heptacarpus carinatus,515245,1,0,0,0
arthropoda,Heptacarpus decorus,515247,1,1,1,0
arthropoda,Heptacarpus flexus,423437,1,0,0,0
arthropoda,Heptacarpus herdmani,515253,1,0,1,0
arthropoda,Heptacarpus kincaidi,515256,1,1,1,0
arthropoda,Heptacarpus moseri,515260,1,0,1,0
arthropoda,Heptacarpus paludicola,515262,1,0,0,0
arthropoda,Heptacarpus pugettensis,515264,1,1,1,0
arthropoda,Heptacarpus sitchensis,515266,1,0,0,0
arthropoda,Heptacarpus stimpsoni,515267,1,0,0,0
arthropoda,Heptacarpus stylus,515268,1,1,1,0
arthropoda,Heptacarpus taylori,515269,1,0,0,0
arthropoda,Heptacarpus tenuissimus,515270,1,0,1,0
arthropoda,Heptacarpus tridens,515271,1,1,1,0
arthropoda,Herrmannella bullata,352298,0,1,1,0
arthropoda,Herrmannella columbiae,356635,0,1,1,0
arthropoda,Hesperibalanus hesperius hesperius,733551,1,0,1,0
arthropoda,Heteromysis odontops,226766,1,0,0,0
arthropoda,Heterophoxus ellisi,548940,0,0,1,0
arthropoda,Heterophoxus oculatus,428665,1,0,1,1
arthropoda,Heterorhabdus tanneri,196782,0,0,1,0
arthropoda,Heterostylites longicornis,104586,0,0,1,1
arthropoda,Heterostylites major,104587,0,0,1,1
arthropoda,Hippolyte clarki,515278,1,1,1,0
arthropoda,Hippomedon coecus,526293,0,1,0,0
arthropoda,Hippomedon denticulatus,102570,0,0,1,0
arthropoda,Holmesiella anomala,226230,1,1,1,0
arthropoda,Holmesimysis costata,226389,1,0,0,0
arthropoda,Holmesimysis nuda,226754,1,0,0,0
arthropoda,Holmesimysis nudensis,226755,1,0,0,0
arthropoda,Holmesimysis sculpta,226918,1,0,0,0
arthropoda,Holmesimysis sculptoides,226919,1,0,0,0
arthropoda,Holophryxus alaskensis,257529,1,0,0,0
arthropoda,Hourstonius vilordes,488428,1,0,0,0
arthropoda,Huntemannia jadensis,116190,0,0,1,0
arthropoda,Hyas lyratus,442167,1,1,1,1
arthropoda,Hymenodora acanthitelsonis,107589,1,0,0,0
arthropoda,Hymenodora frontalis,514273,1,0,1,1
arthropoda,Hymenodora glacialis,107590,1,0,0,1
arthropoda,Hyperia medusarum,103253,0,1,1,0
arthropoda,Hyperoche mediterranea,236561,0,1,1,0
arthropoda,Hyperoche medusarum,103256,0,1,1,1
arthropoda,Ianiropsis analoga,255982,1,0,0,0
arthropoda,Ianiropsis kincaidi,255985,1,1,1,0
arthropoda,Ianiropsis magnocula,255990,1,0,0,0
arthropoda,Ianiropsis tridens,256001,1,0,0,0
arthropoda,Idarcturus hedgpethi,260739,1,0,0,0
arthropoda,Idotea fewkesi,257347,1,0,1,0
arthropoda,Idotea obscura,257350,1,0,0,0
arthropoda,Idotea ochotensis,257351,1,0,0,0
arthropoda,Idotea rufescens,257353,1,0,0,0
arthropoda,Idotea urotoma,257355,1,1,1,0
arthropoda,Incisocalliope derzhavini,394963,0,0,1,0
arthropoda,Inusitatomysis insolita,566965,1,1,1,0
arthropoda,Ione cornuta,255248,1,1,1,0
arthropoda,Iphimedia rickettsi,491636,0,0,1,0
arthropoda,Ischyrocerus anguipes,102412,1,1,1,1
arthropoda,Ischyrocerus serratus,491714,1,0,0,0
arthropoda,Isocyamus delphinii,232008,1,0,0,1
arthropoda,Janiralata occidentalis,256019,1,1,1,0
arthropoda,Janiralata solasteri,256028,1,0,0,0
arthropoda,Jassa marmorata,102433,0,0,1,1
arthropoda,Jassa staudei,491725,0,1,1,1
arthropoda,Joeropsis dubia,256048,0,0,1,1
arthropoda,Joeropsis setosa,256078,1,0,1,0
arthropoda,Jonesia rostrata,786016,1,0,0,0
arthropoda,Kamptopleustes coquillus,549725,0,0,1,0
arthropoda,Koroga megalops,102594,1,0,0,0
arthropoda,Labidochirus splendescens,248348,1,1,1,0
arthropoda,Lamprops beringi,182225,1,0,0,0
arthropoda,Lamprops carinatus,182226,1,0,1,0
arthropoda,Lamprops fuscatus,110517,1,0,0,1
arthropoda,Lamprops quadriplicata,157824,0,0,1,1
arthropoda,Lamprops serratus,182236,1,0,0,0
arthropoda,Laticorophium baconi,421577,1,0,1,0
arthropoda,Lebbeus catalepsis,515302,0,1,1,0
arthropoda,Lebbeus eludus,390262,0,1,1,0
arthropoda,Lebbeus grandimanus,514541,1,0,0,0
arthropoda,Lebbeus groenlandicus,107520,1,1,1,1
arthropoda,Lebbeus mundus,390263,0,1,1,0
arthropoda,Lebbeus schrencki,514552,1,0,0,0
arthropoda,Lebbeus washingtonianus,378108,1,0,0,1
arthropoda,Lepas (Anatifa) anatifera,733346,1,0,0,0
arthropoda,Lepas (Anatifa) hillii,733353,1,0,0,0
arthropoda,Lepeophtheirus bifidus,352711,0,0,1,0
arthropoda,Lepeophtheirus hospitalis,352734,0,1,0,1
arthropoda,Lepeophtheirus parviventris,352762,0,1,1,1
arthropoda,Lepidepecreum garthi,526375,1,0,1,0
arthropoda,Lepidepecreum gurjanovae,526376,1,0,1,0
arthropoda,Leptostylis villosa,110506,1,0,0,0
arthropoda,Leucon (Leucon) fulvus,110616,1,0,0,0
arthropoda,Leucon (Leucon) nasica,110618,1,0,0,0
arthropoda,Leuroleberis sharpei,451061,1,0,0,0
arthropoda,Limnoithona sinensis,346620,0,0,1,0
arthropoda,Limnoria algarum,256875,1,0,0,0
arthropoda,Limnoria lignorum,118917,1,0,1,0
arthropoda,Limnoria tripunctata,148645,1,0,1,0
arthropoda,Liriopsis pygmaea,147002,1,1,0,0
arthropoda,Lissocrangon stylirostris,515555,1,0,0,0
arthropoda,Lithodes aequispinus,550622,0,0,1,1
arthropoda,Lithodes couesi,550625,1,0,1,1
arthropoda,Locustogammarus levingsi,488648,1,0,0,0
arthropoda,Lophaxius investigatoris,477584,1,0,0,0
arthropoda,Lopholithodes foraminatus,378125,1,0,1,1
arthropoda,Lopholithodes mandtii,550635,1,1,1,1
arthropoda,Lophopanopeus bellus,443976,1,1,1,1
arthropoda,Lophopanopeus diegensis,443977,1,1,1,0
arthropoda,Loxocauda fragilis,423493,1,0,0,0
arthropoda,Loxoconcha tenuiungula,788353,1,0,0,0
arthropoda,Loxothylacus panopaei,395096,1,0,0,1
arthropoda,Lucicutia flavicornis,104597,0,0,1,1
arthropoda,Maera danae,158037,1,1,1,1
arthropoda,Maera loveni,102820,1,0,0,1
arthropoda,Mandibulophoxus gilesi,548818,1,0,1,0
arthropoda,Mandibulophoxus mayi,548823,0,0,1,0
arthropoda,Mayerella banksia,430956,1,0,1,0
arthropoda,Megalorchestia californiana,556789,1,1,0,1
arthropoda,Megalorchestia columbiana,556793,1,0,0,0
arthropoda,Megalorchestia pugettensis,556800,1,0,0,0
arthropoda,Megamoera dentata,423508,0,0,1,0
arthropoda,Melita dentata,102837,1,0,1,1
arthropoda,Melita nitida,146922,0,0,1,1
arthropoda,Melita oregonensis,537227,1,0,0,0
arthropoda,Melita sulca,537198,1,0,1,0
arthropoda,Melphisana bola,545451,0,0,1,0
arthropoda,Mesocalanus tenuicornis,104468,0,0,1,1
arthropoda,Mesocrangon munitella,515563,1,0,0,0
arthropoda,Metacaprella anomala,430958,1,0,1,0
arthropoda,Metacaprella kennerlyi,430960,1,1,1,1
arthropoda,Metacarcinus gracilis,440387,1,1,1,1
arthropoda,Metacarcinus magister,440388,1,1,1,1
arthropoda,Metacrangon acclivis,515565,1,0,0,0
arthropoda,Metacrangon munita,515572,1,1,1,0
arthropoda,Metacrangon spinosissima,515581,1,1,1,0
arthropoda,Metacrangon variabilis variabilis,515748,1,0,0,0
arthropoda,Metaphoxus frequens,549068,1,1,1,0
arthropoda,Meterythrops robustus,446462,1,0,1,0
arthropoda,Metopa cistella,555083,1,0,1,0
arthropoda,Metopa dawsoni,555087,0,0,1,0
arthropoda,Metridia brevicauda,104627,0,1,1,0
arthropoda,Metridia curticauda,104628,0,0,1,0
arthropoda,Metridia okhotensis,196783,0,0,1,0
arthropoda,Metridia pacifica,196784,0,0,1,1
arthropoda,Microjassa litotes,889658,1,0,0,0
arthropoda,Micropleustes nautilus,549667,1,0,0,0
arthropoda,Microsetella rosea,116116,0,0,1,0
arthropoda,Monocorophium acherusicum,225814,1,0,1,1
arthropoda,Monocorophium californianum,431361,0,0,1,0
arthropoda,Monocorophium carlottensis,431362,0,0,1,0
arthropoda,Monocorophium insidiosum,148592,1,0,1,1
arthropoda,Monocorophium uenoi,431365,0,0,1,0
arthropoda,Monoculodes perditus,547104,0,0,1,0
arthropoda,Monoporeia affinis,103077,0,0,1,1
arthropoda,Monothula subtilis,237984,0,1,1,0
arthropoda,Monstrilla helgolandica,119802,1,0,0,1
arthropoda,Monstrilla longiremis,119805,1,0,0,0
arthropoda,Monstrilla spinosa,353555,1,0,0,0
arthropoda,Monstrilla wandelii,353556,1,0,0,0
arthropoda,Munida quadrispina,392422,1,1,1,1
arthropoda,Munidion parvum,261323,1,1,1,0
arthropoda,Munidopsis granosicorium,392530,0,0,1,0
arthropoda,Munidopsis quadrata,392590,1,0,0,1
arthropoda,Munna chromatocephala,256207,1,0,0,0
arthropoda,Munna fernaldi,256213,1,0,1,0
arthropoda,Munnogonium tillerae,261333,1,1,1,0
arthropoda,Munnogonium waldronense,744044,0,1,1,0
arthropoda,Mycetomorpha vancouverensis,463702,0,0,1,0
arthropoda,Mysidella americana,226220,1,0,0,0
arthropoda,Mysis litoralis,120111,1,0,0,1
arthropoda,Mytilicola orientalis,128901,1,0,1,1
arthropoda,Nematobrachion flexipes,110692,0,0,1,1
arthropoda,Nematoscelis difficilis,237861,0,0,1,1
arthropoda,Neocalanus cristatus,104470,0,1,1,1
arthropoda,Neocalanus plumchrus,196772,0,0,1,1
arthropoda,Neocrangon abyssorum,515583,1,0,1,1
arthropoda,Neocrangon communis,423552,1,0,1,1
arthropoda,Neocrangon resima,515586,1,0,0,0
arthropoda,Neocyamus physeteris,431696,1,0,0,0
arthropoda,Neomolgus littoralis,231986,1,0,1,0
arthropoda,Neomysis kadiakensis,226583,1,1,1,0
arthropoda,Neomysis mercedis,226693,1,0,1,0
arthropoda,Neomysis rayii,226869,1,1,1,0
arthropoda,Neotrypaea californiensis,465347,1,1,1,1
arthropoda,Neotrypaea gigas,465349,1,1,1,0
arthropoda,Nippoleucon hinumensis,182361,0,0,1,0
arthropoda,Notodelphys affinis,353921,0,1,1,0
arthropoda,Notostomus japonicus,514275,1,0,1,1
arthropoda,Nullosetigera bidentata,344706,0,1,1,0
arthropoda,Nymphon brevirostre,150520,1,0,0,0
arthropoda,Nymphon grossipes,134688,1,1,1,0
arthropoda,Nymphon longitarse,134696,1,0,0,0
arthropoda,Nymphon pixellae,239872,1,1,1,0
arthropoda,Nymphopsis spinosissimum,240129,1,0,0,0
arthropoda,Oedignathus inermis,590112,1,1,1,0
arthropoda,Oithona atlantica,106642,0,0,1,1
arthropoda,Oithona setigera,106655,0,0,1,0
arthropoda,Oithona similis,106656,0,0,1,1
arthropoda,Oligochinus lighti,430741,1,0,0,0
arthropoda,Oncaea glabra,361691,0,1,1,0
arthropoda,Oncaea ovalis,128945,0,1,1,0
arthropoda,Oncaea prolata,344725,0,1,1,0
arthropoda,Oncaea rimula,361690,0,1,1,0
arthropoda,Onychocorycaeus catus,128816,0,1,1,0
arthropoda,Opisa eschrichtii,102653,0,0,1,0
arthropoda,Opisa tridentata,547481,1,0,0,1
arthropoda,Oradarea longimana,102220,1,0,0,0
arthropoda,Orchomene pinguis,102678,1,1,1,0
arthropoda,Orchomenella decipiens,527429,1,0,0,0
arthropoda,Orchomenella obtusa,102695,1,0,1,0
arthropoda,Orchomenella pacifica,527450,1,0,0,0
arthropoda,Oregonia bifurca,442170,1,0,1,0
arthropoda,Oregonia gracilis,442171,1,1,1,1
arthropoda,Orthione griffenis,261683,0,1,1,1
arthropoda,Orthopagurus minimus,364563,1,0,0,0
arthropoda,Oxycephalus clausi,220731,0,1,1,1
arthropoda,Pachycheles pubescens,425874,1,0,0,0
arthropoda,Pachycheles rudis,492861,1,1,1,0
arthropoda,Pachychelium fucaensis,605536,0,0,1,0
arthropoda,Pachygrapsus crassipes,395016,1,0,0,1
arthropoda,Pachynus barnardi,547890,1,0,1,1
arthropoda,Pacifacanthomysis nephrophthalma,226746,1,1,1,0
arthropoda,Pacifoculodes spinipes,547133,1,0,1,1
arthropoda,Pacifoculodes zernovi,547142,1,0,1,0
arthropoda,Paciforchestia klawei,556890,1,0,0,0
arthropoda,Paguristes turgidus,368303,1,1,1,1
arthropoda,Paguristes ulreyi,368304,1,0,0,0
arthropoda,Pagurus aleuticus,366647,1,1,1,0
arthropoda,Pagurus annulipes,158401,0,0,1,0
arthropoda,Pagurus armatus,366655,1,0,1,1
arthropoda,Pagurus beringanus,366657,1,1,1,0
arthropoda,Pagurus brandti,366661,0,1,1,0
arthropoda,Pagurus capillatus,254489,1,1,1,0
arthropoda,Pagurus caurinus,366667,1,1,1,0
arthropoda,Pagurus confragosus,366670,1,1,1,0
arthropoda,Pagurus cornutus,366673,1,0,0,0
arthropoda,Pagurus dalli,366676,1,1,1,0
arthropoda,Pagurus granosimanus,366694,1,1,1,1
arthropoda,Pagurus hemphilli,366698,1,0,0,0
arthropoda,Pagurus hirsutiusculus,366699,1,1,1,1
arthropoda,Pagurus kennerlyi,366712,1,1,1,0
arthropoda,Pagurus ochotensis,366742,1,1,1,1
arthropoda,Pagurus quaylei,366756,1,0,0,0
arthropoda,Pagurus samuelis,366786,1,0,1,1
arthropoda,Pagurus setosus,366787,1,0,1,0
arthropoda,Pagurus stevensae,366798,1,1,1,0
arthropoda,Pagurus tanneri,366801,1,0,0,0
arthropoda,Palaemon macrodactylus,181372,0,0,1,1
arthropoda,Pancolus californiensis,247736,1,0,0,0
arthropoda,Pandalopsis ampla,369202,1,0,0,0
arthropoda,Pandalopsis dispar,246375,1,1,1,1
arthropoda,Pandalopsis lucidirimicola,515450,0,1,1,0
arthropoda,Pandalus borealis,107649,1,1,1,1
arthropoda,Pandalus danae,515462,1,1,1,1
arthropoda,Pandalus eous,515463,1,1,1,1
arthropoda,Pandalus goniurus,254483,1,1,1,1
arthropoda,Pandalus gurneyi,515466,1,0,0,0
arthropoda,Pandalus hypsinotus,515467,1,1,1,1
arthropoda,Pandalus jordani,515469,1,0,1,1
arthropoda,Pandalus platyceros,423632,1,1,1,1
arthropoda,Pandalus stenolepis,514361,1,1,1,1
arthropoda,Pandalus tridens,423633,1,0,1,1
arthropoda,Paracalanus indicus,104683,0,0,1,1
arthropoda,Paracalanus parvus,104685,0,1,1,1
arthropoda,Paracalliopiella pratti,430753,1,1,1,0
arthropoda,Paracrangon echinata,515591,1,1,1,1
arthropoda,Paradoxostoma fraseri,791522,1,0,0,0
arthropoda,Paradoxostoma lucasae,849521,1,0,0,0
arthropoda,Paradoxostoma striungulum,462281,1,0,0,0
arthropoda,Paradulichia typica,103050,1,0,0,0
arthropoda,Paraeuchaeta elongata,196779,0,0,1,0
arthropoda,Paraeuchaeta norvegica,104566,0,1,1,1
arthropoda,Paralithodes camtschaticus,233889,1,0,0,1
arthropoda,Paralomis multispina,378131,1,0,0,1
arthropoda,Paralomis verrilli,378132,1,0,0,0
arthropoda,Parametaphoxus fultoni,102985,1,0,0,0
arthropoda,Paramoera bousfieldi,550337,1,1,1,1
arthropoda,Paramoera bucki,550339,1,0,0,0
arthropoda,Paramoera carlottensis,550342,1,0,0,0
arthropoda,Paramoera columbiana,550343,1,0,0,0
arthropoda,Paramoera leucophthalma,550352,1,0,0,0
arthropoda,Paramoera mohri,550355,1,0,0,0
arthropoda,Paramoera serrata,550362,1,1,1,0
arthropoda,Paramoera suchaneki,550367,1,1,1,0
arthropoda,Parapagurus benedicti,368057,1,0,1,0
arthropoda,Parapasiphae sulcatifrons,107673,1,0,0,1
arthropoda,Paraphoxus oculatus,102986,1,0,1,0
arthropoda,Paraphronima crassipes,236596,0,0,1,0
arthropoda,Parapleustes americanus,549673,0,0,1,0
arthropoda,Pardalisca cuspidata,102947,1,0,1,0
arthropoda,Pardalisca tenuipes,102949,1,0,0,0
arthropoda,Pasiphaea pacifica,514245,1,1,1,1
arthropoda,Pasiphaea tarda,107678,1,0,0,1
arthropoda,Patagonacythere longiducta,391263,1,0,0,0
arthropoda,Peltogaster boschmai,463708,1,0,0,0
arthropoda,Peltogaster paguri,134798,1,0,0,1
arthropoda,Peltogasterella gracilis,463717,1,1,1,0
arthropoda,Peltogasterella socialis,835776,0,1,0,0
arthropoda,Pentidotea aculeata,261972,1,1,1,0
arthropoda,Pentidotea kirchanskii,261975,1,0,0,0
arthropoda,Pentidotea montereyensis,261976,1,1,0,1
arthropoda,Pentidotea resecata,261978,1,1,1,1
arthropoda,Pentidotea schmitti,261980,1,0,1,0
arthropoda,Pentidotea stenops,261981,1,0,0,0
arthropoda,Pentidotea wosnesenskii,261982,1,1,1,0
arthropoda,Perotripus brevis,431141,1,0,0,0
arthropoda,Petrolisthes cinctipes,431841,1,0,0,1
arthropoda,Petrolisthes eriomerus,431847,1,1,1,1
arthropoda,Philomedes dentatus,792337,1,0,0,0
arthropoda,Photis bifurcata,548640,1,0,1,0
arthropoda,Photis brevipes,548642,1,1,1,1
arthropoda,Photis californica,548644,0,0,1,1
arthropoda,Photis conchicola,548647,1,0,0,0
arthropoda,Photis lacia,548655,1,0,1,1
arthropoda,Photis macinerneyi,548659,1,0,1,0
arthropoda,Photis oligochaeta,548666,1,0,0,0
arthropoda,Photis pachydactyla,548667,1,0,1,0
arthropoda,Photis parvidons,548669,1,0,1,0
arthropoda,Phoxichilidium femoratum,134741,1,1,1,0
arthropoda,Phronima atlantica,103271,0,0,1,0
arthropoda,Phronima sedentaria,103272,1,1,0,1
arthropoda,Phyllodurus abdominalis,262119,1,0,1,0
arthropoda,Phyllolithodes papillosus,550606,1,1,1,1
arthropoda,Pinnixa eburna,445034,1,0,0,0
arthropoda,Pinnixa faba,445035,1,1,1,0
arthropoda,Pinnixa littoralis,445046,1,0,0,0
arthropoda,Pinnixa occidentalis,445050,1,1,1,0
arthropoda,Pinnixa schmitti,445062,1,1,1,0
arthropoda,Pinnixa tubicola,445065,1,0,1,1
arthropoda,Pinnotheres pugettensis,445218,1,1,1,0
arthropoda,Pinnotheres taylori,445229,1,0,0,0
arthropoda,Placetron wosnessenskii,590118,1,1,1,1
arthropoda,Planes major,444469,1,0,0,0
arthropoda,Planes marinus,241202,1,0,0,0
arthropoda,Platorchestia chathamensis,557034,1,0,0,0
arthropoda,Platymera gaudichaudii,440341,1,0,0,0
arthropoda,Pleopis polyphemoides,247981,1,0,0,1
arthropoda,Pleurogonium rubicundum,118801,1,1,1,0
arthropoda,Pleuromamma quadrungulata,104641,0,0,1,0
arthropoda,Pleuromamma scutullata,354841,0,0,1,1
arthropoda,Pleusirus secorrus,549686,1,0,0,0
arthropoda,Pleusymtes subglaber,549744,1,0,1,1
arthropoda,Podoceropsis angustimana,548685,0,1,1,0
arthropoda,Podoceropsis barnardi,548686,1,0,0,0
arthropoda,Podoceropsis chionoecetophila,548687,1,0,0,0
arthropoda,Podoceropsis ociosa,548696,1,0,0,0
arthropoda,Podocerus cristatus,103053,0,0,1,0
arthropoda,Podon leuckartii,106277,1,0,0,1
arthropoda,Pollicipes polymerus,535329,1,1,1,1
arthropoda,Polycheria osborni,489489,1,0,0,0
arthropoda,Pontogeneia inermis,102223,1,0,1,1
arthropoda,Pontogeneia intermedia,550484,1,0,0,0
arthropoda,Pontogeneia ivanovi,550485,1,0,0,0
arthropoda,Pontogeneia rostrata,550490,1,0,1,1
arthropoda,Pontoporeia femorata,103079,0,0,1,1
arthropoda,Porroecia spinirostris,127856,1,0,0,1
arthropoda,Portunion conformis,257584,1,0,0,0
arthropoda,Prachynella lodo,547893,1,0,0,0
arthropoda,Primno macropa,180759,0,0,1,0
arthropoda,Proboscinotus loquax,489577,1,0,0,0
arthropoda,Procolobomatus kyphosus,360275,1,0,0,0
arthropoda,Procythereis polita,391282,1,0,0,0
arthropoda,Proneomysis wailesi,227083,1,0,0,0
arthropoda,Prophryxus alascensis,262591,1,0,0,0
arthropoda,Protohyale (Protohyale) frequens,491479,1,0,0,0
arthropoda,Protomedeia articulata,431437,1,0,1,0
arthropoda,Protomedeia grandimana,102444,1,0,1,0
arthropoda,Protomedeia penates,431445,1,0,0,0
arthropoda,Protomedeia prudens,431447,1,1,1,0
arthropoda,Psammonyx longimerus,530685,1,0,1,0
arthropoda,Pseudanthessius latus,355023,1,0,0,0
arthropoda,Pseudevadne tergestina,106278,1,0,1,1
arthropoda,Pseudione galacanthae,255304,1,1,1,1
arthropoda,Pseudione giardi,255305,1,0,0,0
arthropoda,Pseudoamallothrix inornata,361587,0,0,1,0
arthropoda,Pseudoamallothrix ovata,345251,0,0,1,0
arthropoda,Pseudobradya lanceta,355063,0,1,1,0
arthropoda,Pseudocalanus mimus,355067,0,0,1,1
arthropoda,Pseudocalanus minutus,104517,0,1,1,1
arthropoda,Pseudocalanus moultoni,157678,0,0,1,1
arthropoda,Pseudocalanus newmani,157679,0,1,1,1
arthropoda,Pseudochirella obtusa,104335,0,0,1,1
arthropoda,Pseudodiaptomus forbesi,355153,0,0,1,0
arthropoda,Pseudodiaptomus inopinus,361260,0,1,1,1
arthropoda,Pseudoliropus vanus,431074,1,0,0,0
arthropoda,Pseudomma berkeleyi,226297,1,0,1,0
arthropoda,Pseudomma truncatum,120193,0,0,1,1
arthropoda,Pseudotanais (Pseudotanais) oculatus,247655,1,0,0,0
arthropoda,Ptilohyale littoralis,491504,0,0,1,0
arthropoda,Ptilohyale plumulosus,491505,1,0,0,0
arthropoda,Pugettia foliata,851288,1,0,0,1
arthropoda,Pugettia gracilis,441478,1,1,1,1
arthropoda,Pugettia producta,240780,1,1,1,1
arthropoda,Pugettia richii,441490,1,1,1,1
arthropoda,Pycnogonum rickettsi,239776,1,0,0,0
arthropoda,Pycnogonum stearnsi,240277,1,0,0,1
arthropoda,Pygodelphys aquilonaris,355276,0,1,1,0
arthropoda,Racovitzanus antarcticus,104784,0,0,1,1
arthropoda,Radimella aurita,461639,1,0,0,0
arthropoda,Radimella glauca,794491,1,0,0,0
arthropoda,Radimella pacifica,461641,1,0,0,0
arthropoda,Ramellogammarus vancouverensis,488659,1,1,1,0
arthropoda,Rhachotropis clemens,489877,1,0,0,0
arthropoda,Rhachotropis oculata,102240,1,0,1,0
arthropoda,Rhepoxynius abronius,549002,1,1,1,1
arthropoda,Rhepoxynius barnardi,549003,0,0,1,0
arthropoda,Rhepoxynius bicuspidatus,549004,1,0,1,0
arthropoda,Rhepoxynius boreovariatus,549005,0,0,1,0
arthropoda,Rhepoxynius daboius,549006,1,1,1,0
arthropoda,Rhepoxynius heterocuspidatus,549009,1,1,1,0
arthropoda,Rhepoxynius stenodes,549015,0,0,1,0
arthropoda,Rhepoxynius tridentatus,549016,1,0,0,0
arthropoda,Rhepoxynius variatus,549017,1,1,0,0
arthropoda,Rhepoxynius vigitegus,549018,1,0,0,0
arthropoda,Rhincalanus nasutus,104543,0,0,1,1
arthropoda,Rhinolithodes wosnessenskii,550610,1,1,1,0
arthropoda,Rhynocrangon alata,515669,1,1,1,0
arthropoda,Rhynohalicella halona,548459,1,0,1,0
arthropoda,Rocinela angustata,256455,1,1,1,0
arthropoda,Rocinela belliceps,256457,1,1,1,0
arthropoda,Rocinela propodialis,256477,1,0,1,0
arthropoda,Rocinela tridens,256482,1,0,0,0
arthropoda,Romaleon branneri,440398,1,0,1,1
arthropoda,Rutiderma irrostrata,795066,0,1,0,0
arthropoda,Rutiderma lomae,451297,0,0,1,0
arthropoda,Rutiderma rostratum,451301,1,0,0,0
arthropoda,Saduria entomon,119034,1,0,1,1
arthropoda,Scaphocalanus brevicornis,104790,0,0,1,1
arthropoda,Schisturella cocula,530707,1,0,0,0
arthropoda,Scleroconcha trituberculata,451269,1,0,0,0
arthropoda,Sclerocrangon boreas,107568,1,0,0,1
arthropoda,Scleroplax granulata,445239,1,1,1,0
arthropoda,Scolecithricella minor,104811,0,0,1,1
arthropoda,Scolecodes huntsmani,355583,0,1,1,0
arthropoda,Scyra acutifrons,441698,1,1,1,1
arthropoda,Semibalanus balanoides,106210,1,0,0,1
arthropoda,Semibalanus cariosus,594746,1,1,1,1
arthropoda,Sergia tenuiremis,107138,1,0,1,0
