worms_phylum,worms_valid_name,worms_id,checklist,idigbio,obis,bold
arthropoda,Protohaustorius deichmannae,158136,0,1,0,0
arthropoda,Pseudanuretes parvulus,361868,0,1,1,0
arthropoda,Pseudoamallothrix emarginata,345247,0,1,1,1
arthropoda,Pseudobradya hirsuta,116135,0,1,1,0
arthropoda,Pseudochirella obesa,104334,0,1,1,0
arthropoda,Pseudochondracanthus hexaceraus,355093,0,1,1,0
arthropoda,Pseudocorystes sicarius,440358,0,1,0,1
arthropoda,Pseudocyclaspis granulata,181817,0,1,0,0
arthropoda,Pseudocyclaspis mexicansis,181818,0,1,0,0
arthropoda,Pseudomacrinella larseni,883788,0,1,0,0
arthropoda,Pseudoparatanais batei,136457,0,1,0,0
arthropoda,Pseudopontonides principis,514764,0,1,0,0
arthropoda,Pseudopsammocythere vicksburgensis,461735,0,1,0,0
arthropoda,Pseudorhombila guinotae,422114,0,1,1,0
arthropoda,Pseudorhombila octodentata,443999,0,1,1,0
arthropoda,Pterinopsyllus giesbrechti,355255,0,1,1,0
arthropoda,Pterygocythereis inexpectata,157658,0,1,0,0
arthropoda,Ptilohyale plumulosus,491505,0,1,1,0
arthropoda,Puriana fissispinata,794232,0,1,1,0
arthropoda,Puriana krutaki,461629,0,1,0,0
arthropoda,Rhepoxynius epistomus,158146,0,1,1,0
arthropoda,Rhynchochondria longa,355311,0,1,0,0
arthropoda,Rhynchopus catinatus,355318,0,1,1,0
arthropoda,Ridgewayia marki,237962,0,1,0,0
arthropoda,Ridgewayia tortuga,559476,0,1,0,0
arthropoda,Rildardanus laminosa,847832,0,1,0,0
arthropoda,Robertgurneya diversa,355334,0,1,1,0
arthropoda,Rocinela cubensis,256458,0,1,1,0
arthropoda,Rostratoverruca nexa,421126,0,1,1,0
arthropoda,Ruffomaera williamsi,535540,0,1,1,0
arthropoda,Sacculina hirsuta,463815,0,1,1,0
arthropoda,Sarsamphiascus minutus,549121,0,1,1,0
arthropoda,Sarsiella spinosa,451617,0,1,1,0
arthropoda,Scypholanceola aestiva,180730,0,1,0,1
arthropoda,Sergestes edwardsii,107129,0,1,0,0
arthropoda,Sergia bisulcata,377602,0,1,0,0
arthropoda,Sergia hansjacobi,377608,0,1,1,0
arthropoda,Sergia wolffi,240795,0,1,1,0
arthropoda,Shoemakerella lowryi,510901,0,1,0,0
arthropoda,Sicyonia disdorsalis,377628,0,1,0,0
arthropoda,Sicyonia penicillata,377649,0,1,0,1
arthropoda,Spinitanaopsis insolituchelia,247517,0,1,0,0
arthropoda,Spongicoloides tabachnicki,514181,0,1,0,0
arthropoda,Squilla discors,409347,0,1,1,0
arthropoda,Squilla edentata,409348,0,1,1,0
arthropoda,Squilla mantoidea,409353,0,1,0,0
arthropoda,Squilla tiburonensis,409359,0,1,1,0
arthropoda,Stenocionops coelatus,442134,0,1,0,0
arthropoda,Stenothoe minuta,158149,0,1,1,1
arthropoda,Stenothoe valida,103175,0,1,0,0
arthropoda,Stylodactylus serratus,107693,0,1,0,1
arthropoda,Styloptocuma acuminatum,182538,0,1,0,0
arthropoda,Styloptocuma angustatum,182674,0,1,0,0
arthropoda,Styloptocuma bishopi,182540,0,1,1,0
arthropoda,Styloptocuma dayae,182543,0,1,1,0
arthropoda,Styloptocuma erectum,182545,0,1,0,0
arthropoda,Synalpheus bituberculatus,515121,0,1,0,0
arthropoda,Synalpheus disparodigitus,515137,0,1,1,0
arthropoda,Synalpheus mcclendoni,421762,0,1,0,0
arthropoda,Synalpheus yano,515202,0,1,0,0
arthropoda,Synasterope setisparsa,796836,0,1,1,0
arthropoda,Synidotea harfordi,257389,0,1,0,0
arthropoda,Synsynella choprai,263448,0,1,0,0
arthropoda,Taeniacanthodes gracilis,355985,0,1,1,0
arthropoda,Taeniacanthus balistae,129081,0,1,1,0
arthropoda,Talitrus gulliveri,220735,0,1,0,0
arthropoda,Tanaella busteri,883785,0,1,0,0
arthropoda,Tetracytherura choctawhatcheensis,796989,0,1,0,0
arthropoda,Thor paschalis,515347,0,1,0,0
arthropoda,Thysanopoda acutifrons,110712,0,1,0,0
arthropoda,Thysanote pomacanthi,360721,0,1,1,0
arthropoda,Tiburonella viscana,549282,0,1,0,0
arthropoda,Tiron tropakis,555611,0,1,1,0
arthropoda,Tomopaguropsis ahkinpechensis,820238,0,1,0,0
arthropoda,Tomopagurus cubensis,366953,0,1,0,0
arthropoda,Trachycaris restricta,107537,0,1,1,0
arthropoda,Trachypenaeus constrictus,584969,0,1,1,0
arthropoda,Trianguloscalpellum regium,106195,0,1,0,0
arthropoda,Tripaphylus ferox,994276,0,1,1,0
arthropoda,Typhlamphiascus lamellifer lamellifer,116857,0,1,0,0
arthropoda,Uca (Minuca) pugnax,158463,0,1,0,0
arthropoda,Ucides occidentalis,445001,0,1,0,1
arthropoda,Unciola dissimilis,158154,0,1,0,0
arthropoda,Upogebia toralae,477952,0,1,1,0
arthropoda,Uroptychus armatus,392051,0,1,0,0
arthropoda,Uroptychus atlanticus,955202,0,1,0,0
arthropoda,Uroptychus fenneri,952998,0,1,0,0
arthropoda,Uroptychus intermedius,392086,0,1,0,0
arthropoda,Uroptychus janiceae,952999,0,1,0,0
arthropoda,Uroptychus marissae,848157,0,1,1,0
arthropoda,Uroptychus minutus,392098,0,1,0,0
arthropoda,Uroptychus rafai,954066,0,1,0,0
arthropoda,Valdiviella insignis,104344,0,1,1,0
arthropoda,Valettiopsis lincolni,468181,0,1,1,0
arthropoda,Vemakylindrus costaricanus,182133,0,1,1,0
arthropoda,Xestoleberis duo,462853,0,1,0,0
arthropoda,Xestoleberis rigbyi,462916,0,1,0,0
arthropoda,Acanthephyra kingsleyi,240810,0,0,1,0
arthropoda,Achelous binoculus,557880,0,0,1,0
arthropoda,Achelous floridanus,557882,0,0,1,0
arthropoda,Achelous spinicarpus,557889,0,0,1,0
arthropoda,Acrocalanus gracilis,220838,0,0,1,1
arthropoda,Actinoseta hummelincki,451013,0,0,1,0
arthropoda,Agaricochirus alexandri,366120,0,0,1,0
arthropoda,Almyracuma proximoculi,157809,0,0,1,0
arthropoda,Alpheus macrocheles,107479,0,0,1,1
arthropoda,Alteutha depressa,116451,0,0,1,0
arthropoda,Amallothrix arcuata,104767,0,0,1,0
arthropoda,Americamysis taironana,161358,0,0,1,0
arthropoda,Ampelisca parapanamensis,423022,0,0,1,0
arthropoda,Apanthura harringtoniensis,255391,0,0,1,0
arthropoda,Apohyale prevostii,490616,0,0,1,1
arthropoda,Archescolecithrix auropecten,104776,0,0,1,0
arthropoda,Arietellus setosus,104352,0,0,1,0
arthropoda,Ascorhynchus crenatus,240174,0,0,1,0
arthropoda,Asteropella monambon,451018,0,0,1,0
arthropoda,Bathycalanus richardi,104620,0,0,1,0
arthropoda,Bathypallenopsis scoparia,240259,0,0,1,0
arthropoda,Bemlos brunneomaculatus,488728,0,0,1,0
arthropoda,Bemlos foresti,488733,0,0,1,0
arthropoda,Bemlos spinicarpus,422675,0,0,1,0
arthropoda,Byblis affinis,101939,0,0,1,0
arthropoda,Byblis brachycephala,423206,0,0,1,0
arthropoda,Caecognathia crenulatifrons,257108,0,0,1,1
arthropoda,Caligus tenuis,933782,0,0,1,0
arthropoda,Calocalanus elegans,104652,0,0,1,0
arthropoda,Calocalanus elongatus,104653,0,0,1,0
arthropoda,Calocalanus neptunus,104664,0,0,1,0
arthropoda,Calocalanus ovalis,104666,0,0,1,0
arthropoda,Cancer plebejus,440380,0,0,1,1
arthropoda,Capitetragonia asperotibialis,866856,0,0,1,0
arthropoda,Caribboecetes progreso,744133,0,0,1,0
arthropoda,Caribbula elongata,356643,0,0,1,0
arthropoda,Carpias bermudensis,255963,0,0,1,0
arthropoda,Carpias minutus,255972,0,0,1,0
arthropoda,Cassidinidea tuberculata,259672,0,0,1,0
arthropoda,Charybdis (Charybdis) hellerii,107382,0,0,1,0
arthropoda,Chelicopia arostrata,451329,0,0,1,0
arthropoda,Chiridius gracilis,104290,0,0,1,1
arthropoda,Chiridius poppei,104293,0,0,1,0
arthropoda,Chondrochelia dubia,880865,0,0,1,1
arthropoda,Chondrochelia savignyi,880874,0,0,1,1
arthropoda,Clessidra tinkerensis,475168,0,0,1,0
arthropoda,Clunio marshalli,494386,0,0,1,0
arthropoda,Coboldus chazaroi,734469,0,0,1,0
arthropoda,Colomastix escobarae,745029,0,0,1,0
arthropoda,Colomastix sarae,745026,0,0,1,0
arthropoda,Corycaeus crassiusculus,128799,0,0,1,0
arthropoda,Cubadeutella cavernicola,430936,0,0,1,0
arthropoda,Cymodoce barrerae,256948,0,0,1,0
arthropoda,Damithrax tortugae,850781,0,0,1,1
arthropoda,Delavalia bifidia,579504,0,0,1,0
arthropoda,Delibus nudus,363905,0,0,1,1
arthropoda,Diastylis abbreviata,157811,0,0,1,0
arthropoda,Diastylis quadrispinosa,157816,0,0,1,0
arthropoda,Diastyloides atlanticus,181997,0,0,1,0
arthropoda,Ditrichocorycaeus minimus,128808,0,0,1,0
arthropoda,Ditrichocorycaeus subtilis,128809,0,0,1,0
arthropoda,Ebalia hancocki,441121,0,0,1,0
arthropoda,Eliomosa sibogae,247134,0,0,1,0
arthropoda,Elthusa alvaradoensis,256779,0,0,1,0
arthropoda,Enhydrosoma franklini,351463,0,0,1,0
arthropoda,Ensayara lozanoi,744854,0,0,1,0
arthropoda,Epimeria longispinosa,489679,0,0,1,0
arthropoda,Ericthonius rubricornis,102409,0,0,1,0
arthropoda,Eriopisa elongata,102807,0,0,1,0
arthropoda,Euaugaptilus facilis,104387,0,0,1,0
arthropoda,Euaugaptilus magnus,104402,0,0,1,1
arthropoda,Eusarsiella gigacantha,816226,0,0,1,0
arthropoda,Eusarsiella nodimarginis,451384,0,0,1,0
arthropoda,Eusarsiella ovalis,816227,0,0,1,0
arthropoda,Eusarsiella tubipora,451405,0,0,1,0
arthropoda,Eusarsiella uncus,451407,0,0,1,0
arthropoda,Eusergestes arcticus,515738,0,0,1,1
arthropoda,Excorallana oculata,260372,0,0,1,0
arthropoda,Excorallana quadricornis,260373,0,0,1,0
arthropoda,Exosphaeroma antillense,257016,0,0,1,0
arthropoda,Exosphaeroma diminutum,257021,0,0,1,0
arthropoda,Gammarus palustris,490283,0,0,1,0
arthropoda,Garosyrrhoe bigarra,555544,0,0,1,0
arthropoda,Geograpsus stormi,207534,0,0,1,0
arthropoda,Gnathia puertoricensis,257208,0,0,1,0
arthropoda,Goodingius adhaerens,413139,0,0,1,0
arthropoda,Harbansus bowenae,451193,0,0,1,0
arthropoda,Hemilamprops pellucidus,110513,0,0,1,0
arthropoda,Heptanthura amyle,260609,0,0,1,0
arthropoda,Heterorhabdus norvegicus,104579,0,0,1,1
arthropoda,Hippomedon serratus,158102,0,0,1,0
arthropoda,Hoplomachus propinquus,247107,0,0,1,1
arthropoda,Idunella clymenellae,754194,0,0,1,0
arthropoda,Indanthura caribbica,260807,0,0,1,0
arthropoda,Iridopagurus dispar,366478,0,0,1,0
arthropoda,Kalloleptochelia tenuicula,880884,0,0,1,0
arthropoda,Keijia demissa,367230,0,0,1,0
arthropoda,Kornickeria bullae,786878,0,0,1,0
arthropoda,Labidocera acuta,104726,0,0,1,1
arthropoda,Lembos unifasciatus,422677,0,0,1,0
arthropoda,Lepeophtheirus marginatus,352751,0,0,1,0
arthropoda,Lernanthropodes cucullus,352964,0,0,1,0
arthropoda,Leucothoe flammosa,510265,0,0,1,0
arthropoda,Leucothoe hendrickxi,510273,0,0,1,0
arthropoda,Leucothoe hortapugai,734351,0,0,1,0
arthropoda,Leucothoe luquei,734354,0,0,1,0
arthropoda,Leucothoe ortizi,734363,0,0,1,0
arthropoda,Ligur ensiferus,107523,0,0,1,0
arthropoda,Limnoria saseboensis,256908,0,0,1,0
arthropoda,Liocoryphe minocule,258184,0,0,1,0
arthropoda,Lucicutia gemina,104600,0,0,1,0
arthropoda,Lucicutia longicornis,104602,0,0,1,0
arthropoda,Lucicutia oblonga,346633,0,0,1,0
arthropoda,Maguimithrax spinosissimus,987079,0,0,1,0
arthropoda,Mancocuma stellifera,157833,0,0,1,1
arthropoda,Melita dentata,102837,0,0,1,1
arthropoda,Mesanthura bivittata,258326,0,0,1,0
arthropoda,Mesanthura reticulata,258354,0,0,1,0
arthropoda,Metacirolana halia,256633,0,0,1,0
arthropoda,Metapenaeopsis hobbsi,377494,0,0,1,0
arthropoda,Metaphoxus frequens,549068,0,0,1,0
arthropoda,Metridia venusta,104636,0,0,1,1
arthropoda,Mexorchestia carpenteri,819058,0,0,1,1
arthropoda,Microcalanus pusillus,157675,0,0,1,1
arthropoda,Micropanope lata,444303,0,0,1,0
arthropoda,Microsetella norvegica,116115,0,0,1,1
arthropoda,Monasterope bex,451115,0,0,1,0
arthropoda,Monothula subtilis,237984,0,0,1,0
arthropoda,Mothocya argenosa,256812,0,0,1,0
arthropoda,Munida elfina,392330,0,0,1,0
arthropoda,Munida spinosa,392449,0,0,1,1
arthropoda,Munida subcaeca,107165,0,0,1,0
arthropoda,Munidopsis granulens,392532,0,0,1,0
arthropoda,Munidopsis subsquamosa,107183,0,0,1,0
arthropoda,Munidopsis tuerkayi,881602,0,0,1,0
arthropoda,Muramurina intermedia,827029,0,0,1,0
arthropoda,Mysidium cubanense,161341,0,0,1,0
arthropoda,Mysidium rubroculatum,161342,0,0,1,0
arthropoda,Natatolana gracilis,256672,0,0,1,0
arthropoda,Nebalia bipes,147032,0,0,1,0
arthropoda,Neomegamphopus kalanii,847790,0,0,1,0
arthropoda,Neomormonilla minor,344703,0,0,1,0
arthropoda,Neomysis americana,157807,0,0,1,1
arthropoda,Odontodactylus brevirostris,220296,0,0,1,0
arthropoda,Oithona brevicornis,106643,0,0,1,0
arthropoda,Oithona fallax,106645,0,0,1,0
arthropoda,Oithona hebes,106647,0,0,1,0
arthropoda,Oithona pseudofrigida,106653,0,0,1,0
arthropoda,Oithona tenuis,106658,0,0,1,0
arthropoda,Oithona vivida,106659,0,0,1,0
arthropoda,Oncaea obscura,354030,0,0,1,0
arthropoda,Oncopagurus indicus,368025,0,0,1,0
arthropoda,Oxyurostylis salinoi,182120,0,0,1,0
arthropoda,Pagurus brandti,366661,0,0,1,0
arthropoda,Pagurus dalli,366676,0,0,1,0
arthropoda,Pallenopsis childi,239585,0,0,1,0
arthropoda,Pallenopsis forficifera,239735,0,0,1,0
arthropoda,Pallenopsis kempfi,239877,0,0,1,0
arthropoda,Paraeuchaeta tonsa,359879,0,0,1,0
arthropoda,Paranebalia belizensis,459288,0,0,1,0
arthropoda,Parasterope muelleri,127705,0,0,1,0
arthropoda,Pareucalanus attenuatus,237968,0,0,1,1
arthropoda,Penilia avirostris,106272,0,0,1,1
arthropoda,Perissocytheridea laevis,792188,0,0,1,0
arthropoda,Philomedes hirutai,451241,0,0,1,0
arthropoda,Phimochirus leurocarpus,366819,0,0,1,0
arthropoda,Photis pollex,102385,0,0,1,0
arthropoda,Pilumnus gracilipes,442511,0,0,1,0
arthropoda,Platycuma candidum,110576,0,0,1,0
arthropoda,Plesionika williamsi,107664,0,0,1,1
arthropoda,Pleuromamma indica,220900,0,0,1,0
arthropoda,Pontellopsis brevis,104744,0,0,1,0
arthropoda,Pontonia margarita,514752,0,0,1,0
arthropoda,Pseudevadne tergestina,106278,0,0,1,1
arthropoda,Pseudione atlantica,531585,0,0,1,0
arthropoda,Pseudopaguristes calliopsis,368351,0,0,1,0
arthropoda,Pseudunciola obliquua,158144,0,0,1,0
arthropoda,Raninoides benedicti,440243,0,0,1,0
arthropoda,Remasellus parvus,262837,0,0,1,1
arthropoda,Rhopalophthalmus brisbanensis,226332,0,0,1,0
arthropoda,Santia milleri,258445,0,0,1,0
arthropoda,Scaphocalanus medius,104799,0,0,1,0
arthropoda,Scolecithricella minor,104811,0,0,1,1
arthropoda,Spinocalanus caudatus,104849,0,0,1,0
arthropoda,Spongiocaris hexactinellicola,421661,0,0,1,0
arthropoda,Synalpheus antillensis,836058,0,0,1,0
arthropoda,Tanais dulongii,136546,0,0,1,1
arthropoda,Tantena zlatarskii,526212,0,0,1,0
arthropoda,Tetrias scabripes,445074,0,0,1,0
arthropoda,Tiron bellairsi,555600,0,0,1,0
arthropoda,Triconia conifera,128957,0,0,1,1
arthropoda,Triconia minuta,128960,0,0,1,1
arthropoda,Tuxophorus caligodes,356311,0,0,1,0
arthropoda,Vettoria parva,129064,0,0,1,0
arthropoda,Whoia variabilis,118596,0,0,1,0
arthropoda,Zeuxokoma elogata,827601,0,0,1,0
brachiopoda,Argyrotheca barrettiana,235628,1,0,1,0
brachiopoda,Argyrotheca hewatti,235642,1,0,1,0
brachiopoda,Argyrotheca lutea,235632,1,0,1,0
brachiopoda,Argyrotheca rubrotincta,235631,1,0,1,0
brachiopoda,Chlidonophora incerta,235549,1,1,1,0
brachiopoda,Cryptopora rectimarginata,235416,1,0,1,0
brachiopoda,Dallina floridana,235695,1,1,1,0
brachiopoda,Discradisca antillarum,235379,1,0,1,0
brachiopoda,Ecnomiosa gerda,235584,1,0,1,0
brachiopoda,Eucalathis cubensis,235557,1,0,1,0
brachiopoda,Eucalathis floridensis,235558,1,0,1,0
brachiopoda,Glottidia pyramidata,235372,1,1,1,0
brachiopoda,Platidia anomioides,104066,1,1,1,0
brachiopoda,Stenosarina angustata,235503,1,0,1,0
brachiopoda,Stenosarina oregonae,235505,1,0,1,0
brachiopoda,Terebratulina cailleti,235530,1,1,1,0
brachiopoda,Tichosina bartletti,235472,1,0,0,0
brachiopoda,Tichosina cubensis,422244,1,1,1,0
brachiopoda,Tichosina elongata,235478,1,0,1,0
brachiopoda,Tichosina floridensis,235471,1,0,1,0
brachiopoda,Tichosina ovata,422245,1,0,1,0
brachiopoda,Tichosina subtriangulata,235488,1,0,1,0
brachiopoda,Pelagodiscus atlanticus,183339,0,1,0,0
brachiopoda,Tichosina rotundovata,235486,0,0,1,0
brachiopoda,Tichosina solida,235487,0,0,1,0
bryozoa,Adeonellopsis subsulcata,852853,1,1,0,0
bryozoa,Aetea anguina,111062,1,1,1,0
bryozoa,Aetea sica,111066,1,1,1,0
bryozoa,Aetea truncata,111067,1,1,1,0
bryozoa,Aeverrillia armata,159761,1,0,1,0
bryozoa,Aeverrillia setigera,159762,1,1,1,0
bryozoa,Aimulosia palliolata,422401,1,0,1,0
bryozoa,Aimulosia uvulifera,422402,1,1,1,0
bryozoa,Akatopora leucocypha,471949,1,0,1,0
bryozoa,Akatopora tincta,890347,1,1,1,0
bryozoa,Alcyonidium polyoum,153717,1,0,1,0
bryozoa,Alderina smitti,422250,1,1,1,0
bryozoa,Amathia alternata,422418,1,1,1,0
bryozoa,Amathia convoluta,422419,1,1,1,0
bryozoa,Amathia distans,111656,1,1,1,0
bryozoa,Amathia gracilis,851589,1,0,1,1
bryozoa,Amathia verticillata,851581,1,1,1,0
bryozoa,Ammatophora typica,868516,1,1,1,0
bryozoa,Amplexicamera cereus,422267,1,0,1,0
bryozoa,Anguinella palmata,111631,1,0,1,1
bryozoa,Antropora granulifera,210795,1,1,1,0
bryozoa,Antropora typica,422266,1,0,1,0
bryozoa,Aplousina filum,111192,1,1,1,0
bryozoa,Aplousina gigantea,422251,1,1,1,0
bryozoa,Arbocuspis bellula,580100,1,0,1,0
bryozoa,Arbopercula tenella,877091,1,0,1,0
bryozoa,Arthropoma cecilii,111513,1,1,1,0
bryozoa,Beania cupulariensis,210806,1,0,1,0
bryozoa,Beania hirtissima,111070,1,0,1,0
bryozoa,Beania klugei,422280,1,0,1,0
bryozoa,Beania mirabilis,111072,1,1,1,1
bryozoa,Bellulopora bellula,466947,1,1,1,0
bryozoa,Biflustra arborescens,240920,1,0,1,1
bryozoa,Biflustra denticulata,422246,1,1,1,0
bryozoa,Biflustra tenuis,878544,1,1,1,1
bryozoa,Bryocryptella reticulata,422332,1,0,1,0
bryozoa,Bryopesanser pesanseris,471732,1,1,1,0
bryozoa,Buffonellaria divergens,111263,1,0,1,0
bryozoa,Bugula minima,422275,1,0,1,0
bryozoa,Bugula neritina,111158,1,1,1,1
bryozoa,Bugulina avicularia,833990,1,0,1,0
bryozoa,Bugulina flabellata,834002,1,0,0,1
bryozoa,Bugulina fulva,834010,1,1,1,1
bryozoa,Bugulina stolonifera,834018,1,1,1,1
bryozoa,Buskea margaritacea,422392,1,0,1,0
bryozoa,Buskea minutiporosa,422393,1,0,1,0
bryozoa,Caberea boryi,111229,1,1,1,0
bryozoa,Callistopora agassizii,422253,1,0,1,0
bryozoa,Callopora caudata,422254,1,0,1,0
bryozoa,Callopora sigillata,422255,1,0,1,0
bryozoa,Canda caraibica,422281,1,0,1,0
bryozoa,Canda retiformis,422282,1,1,1,0
bryozoa,Catenicella uberrima,422314,1,0,1,0
bryozoa,Caulibugula pearsei,422277,1,0,1,0
bryozoa,Cauloramphus opertus,422257,1,0,1,0
bryozoa,Cellaria bassleri,422302,1,0,1,0
bryozoa,Celleporaria advena,422325,1,0,1,0
bryozoa,Celleporaria albirostris,394867,1,1,1,0
bryozoa,Celleporaria magnifica,422326,1,1,1,0
bryozoa,Celleporaria mordax,422327,1,1,1,0
bryozoa,Celleporaria sherryae,422328,1,0,1,0
bryozoa,Celleporaria subalba,422329,1,1,1,0
bryozoa,Celleporaria vagans,422331,1,1,1,0
bryozoa,Celleporina ignota,422394,1,0,1,0
bryozoa,Chaperia patula,422268,1,1,0,0
bryozoa,Chorizopora brongniartii,111304,1,0,1,1
bryozoa,Cigclisula turrita,111574,1,1,1,0
bryozoa,Colatooecia serrulata,422395,1,1,1,0
bryozoa,Collarina floridana,740661,1,0,0,0
bryozoa,Conopeum commensale,422248,1,0,1,0
bryozoa,Conopeum tenuissimum,159808,1,0,1,1
bryozoa,Copidozoum tenuirostre,111207,1,1,1,0
bryozoa,Corbulipora clypeata,422305,1,0,1,0
bryozoa,Cradoscrupocellaria bertholletii,738973,1,1,1,0
bryozoa,Crassimarginatella tuberosa,422258,1,0,1,0
bryozoa,Crepidacantha longiseta,422387,1,1,1,0
bryozoa,Crepidacantha setigera,422388,1,1,1,0
bryozoa,Cribellopora constellata,422385,1,0,1,0
bryozoa,Cribellopora trichotoma,111402,1,1,1,0
bryozoa,Cribrilaria innominata,467108,1,0,1,0
bryozoa,Cribrilina lineata,422306,1,0,1,0
bryozoa,Crisia carolina,422420,1,0,1,0
bryozoa,Crisia denticulata,111695,1,1,1,0
bryozoa,Crisia elongata,111697,1,1,1,0
bryozoa,Crisia ramosa,111703,1,0,1,0
bryozoa,Crisularia microoecia,834035,1,0,1,0
bryozoa,Crisularia rylandi,834042,1,0,1,0
bryozoa,Crisulipora orientalis,422421,1,1,1,0
bryozoa,Cupuladria biporosa,111345,1,1,1,0
bryozoa,Cupuladria surinamensis,422270,1,0,1,0
bryozoa,Cystisella americana,422333,1,0,1,0
bryozoa,Dendrobeania lamellosa,422278,1,0,1,0
bryozoa,Diplosolen obelium,470797,1,0,1,0
bryozoa,Discoporella depressa,422271,1,0,1,0
bryozoa,Disporella buski,470848,1,1,1,0
bryozoa,Disporella ovoidea,422431,1,0,1,0
bryozoa,Domopora floridana,422432,1,1,1,0
bryozoa,Drepanophora tuberculata,422408,1,0,1,0
bryozoa,Electra monostachys,111354,1,0,1,0
bryozoa,Entalophoroecia deflexa,111683,1,0,1,0
bryozoa,Entalophoroecia proboscideoides,422429,1,0,1,0
bryozoa,Escharina vulgaris,111520,1,0,1,0
bryozoa,Escharoides costifer,422334,1,0,1,0
bryozoa,Euginoma cavalieri,422303,1,1,1,0
bryozoa,Exechonella antillea,111502,1,1,1,0
bryozoa,Exidmonea flexuosa,422425,1,1,1,0
bryozoa,Exochella longirostris,422335,1,1,1,0
bryozoa,Fedora nodosa,422391,1,0,1,0
bryozoa,Fenestrulina malusii,111418,1,1,1,1
bryozoa,Figularia ampla,422307,1,0,1,0
bryozoa,Figularia contraria,422308,1,0,1,0
bryozoa,Floridina antiqua,422288,1,1,1,0
bryozoa,Floridina parvicella,422289,1,0,1,0
bryozoa,Gemellipora eburnea,111440,1,0,1,0
bryozoa,Gemellipora limbata,422318,1,0,1,0
bryozoa,Gemelliporidra aculeata,422357,1,1,1,0
bryozoa,Gemelliporidra magniporosa,422358,1,0,1,0
bryozoa,Gemelliporidra pertusa,422359,1,0,1,0
bryozoa,Gemelliporidra typica,422360,1,0,1,0
bryozoa,Gemelliporina glabra,422389,1,1,1,0
bryozoa,Halophila antillaea,422279,1,0,1,0
bryozoa,Hincksina periporosa,422273,1,0,1,0
bryozoa,Hippadenella floridana,422361,1,0,1,0
bryozoa,Hippaliosina rostrigera,422372,1,1,1,0
bryozoa,Hippopetraliella marginata,422383,1,1,1,0
bryozoa,Hippopleurifera mucronata,422336,1,1,1,0
bryozoa,Hippopodina bernardi,422373,1,1,1,0
bryozoa,Hippopodina feegeensis,111389,1,1,1,1
bryozoa,Hippoporella pusilla,422404,1,1,1,0
bryozoa,Hippoporidra calcarea,422405,1,1,1,0
bryozoa,Hippoporidra edax,422406,1,1,1,0
bryozoa,Hippoporina caribaea,422355,1,0,1,0
bryozoa,Hippothoa eburnea,422316,1,0,1,0
bryozoa,Hippothoa flagellum,111400,1,1,1,0
bryozoa,Hippotrema janthina,422407,1,0,1,0
bryozoa,Hornera galeata,422430,1,0,1,0
bryozoa,Jellyella tuberculata,396730,1,1,1,0
bryozoa,Klugerella petasus,827633,1,0,1,0
bryozoa,Labioporella dumonti,422292,1,1,1,0
bryozoa,Labioporella granulosa,422293,1,1,1,0
bryozoa,Labioporella sinuosa,422294,1,1,1,0
bryozoa,Lagenicella marginata,422377,1,0,1,0
bryozoa,Lageniporina verrucosa,868513,1,0,1,0
bryozoa,Licornia regularis,760385,1,1,1,0
bryozoa,Lifuella gorgonensis,846001,1,1,1,0
bryozoa,Mamillopora cupula,422386,1,1,1,0
bryozoa,Marcusadorea tubulosa,472572,1,1,1,0
bryozoa,Margaretta buski,422371,1,0,1,0
bryozoa,Marssonopora uncifera,422259,1,0,1,0
bryozoa,Metrarabdotos unguiculatum,422340,1,1,1,0
bryozoa,Metroperiella montferrandii,469119,1,0,1,1
bryozoa,Micropora acuminata,422286,1,0,1,0
bryozoa,Micropora coriacea,111426,1,1,1,0
bryozoa,Microporella ampla,422379,1,0,1,0
bryozoa,Microporella ciliata,111421,1,1,1,0
bryozoa,Microporella pontifica,422380,1,1,1,0
bryozoa,Microporella protea,422381,1,0,1,0
bryozoa,Microporella tractabilis,422382,1,1,1,0
bryozoa,Mollia patellaria,111429,1,1,1,0
bryozoa,Monoporella divae,422287,1,0,1,0
bryozoa,Nellia tenella,422269,1,1,1,0
bryozoa,Nevianipora milneana,174162,1,0,1,0
bryozoa,Nolella stipata,111636,1,0,1,0
bryozoa,Oncousoecia arcuata,422422,1,0,1,0
bryozoa,Paralicornia pusilla,760304,1,1,1,0
bryozoa,Parasmittina anderseni,422341,1,1,1,0
bryozoa,Parasmittina betamorphaea,422342,1,0,1,0
bryozoa,Parasmittina crosslandi,422343,1,1,1,0
bryozoa,Parasmittina echinata,422344,1,0,1,0
bryozoa,Parasmittina floridana,422345,1,0,1,0
bryozoa,Parasmittina labellum,470444,1,1,1,0
bryozoa,Parasmittina mexicana,422346,1,0,1,0
bryozoa,Parasmittina munita,422347,1,1,1,0
bryozoa,Parasmittina nitida,422348,1,1,1,0
bryozoa,Parasmittina spathulata,422349,1,1,1,0
bryozoa,Parasmittina trispinosa,111547,1,1,1,0
bryozoa,Parellisina curvirostris,111218,1,0,1,0
bryozoa,Parellisina latirostris,422260,1,1,1,0
bryozoa,Parellisina tenuissima,422261,1,1,1,0
bryozoa,Patinella radiata,146844,1,1,1,0
bryozoa,Pentapora americana,607849,1,1,1,0
bryozoa,Peristomoecia floridana,422423,1,0,1,0
bryozoa,Petraliella bisinuata,422384,1,1,1,0
